"Plot Title: 10904790"
"#","Date Time, GMT+00:00","Full Range, μS/cm (LGR S/N: 10904790, SEN S/N: 10904790)","Temp, °C (LGR S/N: 10904790, SEN S/N: 10904790)","Coupler Detached (LGR S/N: 10904790)","End Of File (LGR S/N: 10904790)"
15852,05/10/22 11:24:11 PM,1.0,37.61,,
15853,05/10/22 11:24:12 PM,-0.4,37.61,,
15854,05/10/22 11:24:13 PM,1.0,37.61,,
15855,05/10/22 11:24:14 PM,1.0,37.61,,
15856,05/10/22 11:24:15 PM,1.0,37.62,,
15857,05/10/22 11:24:16 PM,1.0,37.62,,
15858,05/10/22 11:24:17 PM,1.0,37.62,,
15859,05/10/22 11:24:18 PM,1.0,37.62,,
15860,05/10/22 11:24:19 PM,1.0,37.62,,
15861,05/10/22 11:24:20 PM,1.0,37.64,,
15862,05/10/22 11:24:21 PM,1.0,37.64,,
15863,05/10/22 11:24:22 PM,1.0,37.64,,
15864,05/10/22 11:24:23 PM,1.0,37.64,,
15865,05/10/22 11:24:24 PM,1.0,37.64,,
15866,05/10/22 11:24:25 PM,1.0,37.65,,
15867,05/10/22 11:24:26 PM,1.0,37.65,,
15868,05/10/22 11:24:27 PM,1.0,37.65,,
15869,05/10/22 11:24:28 PM,1.0,37.65,,
15870,05/10/22 11:24:29 PM,1.0,37.65,,
15871,05/10/22 11:24:30 PM,1.0,37.66,,
15872,05/10/22 11:24:31 PM,1.0,37.66,,
15873,05/10/22 11:24:32 PM,1.0,37.66,,
15874,05/10/22 11:24:33 PM,1.0,37.66,,
15875,05/10/22 11:24:34 PM,1.0,37.66,,
15876,05/10/22 11:24:35 PM,1.0,37.67,,
15877,05/10/22 11:24:36 PM,1.0,37.67,,
15878,05/10/22 11:24:37 PM,1.0,37.67,,
15879,05/10/22 11:24:38 PM,1.0,37.67,,
15880,05/10/22 11:24:39 PM,1.0,37.69,,
15881,05/10/22 11:24:40 PM,1.0,37.69,,
15882,05/10/22 11:24:41 PM,1.0,37.69,,
15883,05/10/22 11:24:42 PM,1.0,37.69,,
15884,05/10/22 11:24:43 PM,1.0,37.69,,
15885,05/10/22 11:24:44 PM,1.0,37.70,,
15886,05/10/22 11:24:45 PM,1.0,37.70,,
15887,05/10/22 11:24:46 PM,1.0,37.70,,
15888,05/10/22 11:24:47 PM,1.0,37.70,,
15889,05/10/22 11:24:48 PM,1.0,37.70,,
15890,05/10/22 11:24:49 PM,1.0,37.70,,
15891,05/10/22 11:24:50 PM,1.0,37.71,,
15892,05/10/22 11:24:51 PM,1.0,37.71,,
15893,05/10/22 11:24:52 PM,1.0,37.71,,
15894,05/10/22 11:24:53 PM,1.0,37.71,,
15895,05/10/22 11:24:54 PM,1.0,37.72,,
15896,05/10/22 11:24:55 PM,1.0,37.72,,
15897,05/10/22 11:24:56 PM,1.0,37.72,,
15898,05/10/22 11:24:57 PM,1.0,37.72,,
15899,05/10/22 11:24:58 PM,1.0,37.72,,
15900,05/10/22 11:24:59 PM,1.0,37.74,,
15901,05/10/22 11:25:00 PM,1.0,37.74,,
15902,05/10/22 11:25:01 PM,1.0,37.74,,
15903,05/10/22 11:25:02 PM,1.0,37.74,,
15904,05/10/22 11:25:03 PM,1.0,37.74,,
15905,05/10/22 11:25:04 PM,1.0,37.75,,
15906,05/10/22 11:25:05 PM,1.0,37.75,,
15907,05/10/22 11:25:06 PM,1.0,37.75,,
15908,05/10/22 11:25:07 PM,1.0,37.75,,
15909,05/10/22 11:25:08 PM,7.2,37.75,,
15910,05/10/22 11:25:09 PM,1.0,37.75,,
15911,05/10/22 11:25:10 PM,1.0,37.76,,
15912,05/10/22 11:25:11 PM,1.0,37.76,,
15913,05/10/22 11:25:12 PM,1.0,37.76,,
15914,05/10/22 11:25:13 PM,7.2,37.76,,
15915,05/10/22 11:25:14 PM,1.0,37.78,,
15916,05/10/22 11:25:15 PM,1.0,37.78,,
15917,05/10/22 11:25:16 PM,7.2,37.78,,
15918,05/10/22 11:25:17 PM,1.0,37.78,,
15919,05/10/22 11:25:18 PM,1.0,37.78,,
15920,05/10/22 11:25:19 PM,1.0,37.79,,
15921,05/10/22 11:25:20 PM,1.0,37.79,,
15922,05/10/22 11:25:21 PM,1.0,37.79,,
15923,05/10/22 11:25:22 PM,1.0,37.79,,
15924,05/10/22 11:25:23 PM,1.0,37.79,,
15925,05/10/22 11:25:24 PM,1.0,37.80,,
15926,05/10/22 11:25:25 PM,1.0,37.80,,
15927,05/10/22 11:25:26 PM,1.0,37.80,,
15928,05/10/22 11:25:27 PM,1.0,37.80,,
15929,05/10/22 11:25:28 PM,1.0,37.80,,
15930,05/10/22 11:25:29 PM,1.0,37.81,,
15931,05/10/22 11:25:30 PM,1.0,37.81,,
15932,05/10/22 11:25:31 PM,1.0,37.81,,
15933,05/10/22 11:25:32 PM,1.0,37.81,,
15934,05/10/22 11:25:33 PM,1.0,37.81,,
15935,05/10/22 11:25:34 PM,1.0,37.81,,
15936,05/10/22 11:25:35 PM,1.0,37.83,,
15937,05/10/22 11:25:36 PM,7.2,37.83,,
15938,05/10/22 11:25:37 PM,1.0,37.83,,
15939,05/10/22 11:25:38 PM,1.0,37.83,,
15940,05/10/22 11:25:39 PM,1.0,37.83,,
15941,05/10/22 11:25:40 PM,1.0,37.84,,
15942,05/10/22 11:25:41 PM,1.0,37.84,,
15943,05/10/22 11:25:42 PM,1.0,37.84,,
15944,05/10/22 11:25:43 PM,1.0,37.84,,
15945,05/10/22 11:25:44 PM,7.2,37.84,,
15946,05/10/22 11:25:45 PM,1.0,37.85,,
15947,05/10/22 11:25:46 PM,1.0,37.85,,
15948,05/10/22 11:25:47 PM,1.0,37.85,,
15949,05/10/22 11:25:48 PM,1.0,37.85,,
15950,05/10/22 11:25:49 PM,1.0,37.85,,
15951,05/10/22 11:25:50 PM,1.0,37.86,,
15952,05/10/22 11:25:51 PM,1.0,37.86,,
15953,05/10/22 11:25:52 PM,1.0,37.86,,
15954,05/10/22 11:25:53 PM,1.0,37.86,,
15955,05/10/22 11:25:54 PM,7.2,37.86,,
15956,05/10/22 11:25:55 PM,1.0,37.88,,
15957,05/10/22 11:25:56 PM,1.0,37.88,,
15958,05/10/22 11:25:57 PM,1.0,37.88,,
15959,05/10/22 11:25:58 PM,1.0,37.88,,
15960,05/10/22 11:25:59 PM,1.0,37.88,,
15961,05/10/22 11:26:00 PM,1.0,37.89,,
15962,05/10/22 11:26:01 PM,1.0,37.89,,
15963,05/10/22 11:26:02 PM,1.0,37.89,,
15964,05/10/22 11:26:03 PM,1.0,37.89,,
15965,05/10/22 11:26:04 PM,1.0,37.89,,
15966,05/10/22 11:26:05 PM,1.0,37.89,,
15967,05/10/22 11:26:06 PM,1.0,37.90,,
15968,05/10/22 11:26:07 PM,1.0,37.90,,
15969,05/10/22 11:26:08 PM,1.0,37.90,,
15970,05/10/22 11:26:09 PM,1.0,37.90,,
15971,05/10/22 11:26:10 PM,1.0,37.90,,
15972,05/10/22 11:26:11 PM,1.0,37.91,,
15973,05/10/22 11:26:12 PM,1.0,37.91,,
15974,05/10/22 11:26:13 PM,1.0,37.91,,
15975,05/10/22 11:26:14 PM,4.3,37.91,,
15976,05/10/22 11:26:15 PM,1.0,37.91,,
15977,05/10/22 11:26:16 PM,1.0,37.91,,
15978,05/10/22 11:26:17 PM,1.0,37.93,,
15979,05/10/22 11:26:18 PM,1.0,37.93,,
15980,05/10/22 11:26:19 PM,1.0,37.93,,
15981,05/10/22 11:26:20 PM,1.0,37.93,,
15982,05/10/22 11:26:21 PM,1.0,37.93,,
15983,05/10/22 11:26:22 PM,1.0,37.94,,
15984,05/10/22 11:26:23 PM,1.0,37.94,,
15985,05/10/22 11:26:24 PM,1.0,37.94,,
15986,05/10/22 11:26:25 PM,1.0,37.94,,
15987,05/10/22 11:26:26 PM,1.0,37.94,,
15988,05/10/22 11:26:27 PM,1.0,37.95,,
15989,05/10/22 11:26:28 PM,1.0,37.95,,
15990,05/10/22 11:26:29 PM,1.0,37.95,,
15991,05/10/22 11:26:30 PM,1.0,37.95,,
15992,05/10/22 11:26:31 PM,1.0,37.95,,
15993,05/10/22 11:26:32 PM,1.0,37.96,,
15994,05/10/22 11:26:33 PM,7.2,37.96,,
15995,05/10/22 11:26:34 PM,1.0,37.96,,
15996,05/10/22 11:26:35 PM,1.0,37.96,,
15997,05/10/22 11:26:36 PM,1.0,37.96,,
15998,05/10/22 11:26:37 PM,1.0,37.96,,
15999,05/10/22 11:26:38 PM,1.0,37.98,,
16000,05/10/22 11:26:39 PM,1.0,37.98,,
16001,05/10/22 11:26:40 PM,1.0,37.98,,
16002,05/10/22 11:26:41 PM,1.0,37.98,,
16003,05/10/22 11:26:42 PM,1.0,37.98,,
16004,05/10/22 11:26:43 PM,1.0,37.99,,
16005,05/10/22 11:26:44 PM,1.0,37.99,,
16006,05/10/22 11:26:45 PM,1.0,37.99,,
16007,05/10/22 11:26:46 PM,4.3,37.99,,
16008,05/10/22 11:26:47 PM,7.2,37.99,,
16009,05/10/22 11:26:48 PM,1.0,37.99,,
16010,05/10/22 11:26:49 PM,1.0,38.00,,
16011,05/10/22 11:26:50 PM,1.0,38.00,,
16012,05/10/22 11:26:51 PM,1.0,38.00,,
16013,05/10/22 11:26:52 PM,4.3,38.00,,
16014,05/10/22 11:26:53 PM,1.0,38.00,,
16015,05/10/22 11:26:54 PM,1.0,38.00,,
16016,05/10/22 11:26:55 PM,1.0,38.01,,
16017,05/10/22 11:26:56 PM,1.0,38.01,,
16018,05/10/22 11:26:57 PM,7.2,38.01,,
16019,05/10/22 11:26:58 PM,1.0,38.01,,
16020,05/10/22 11:26:59 PM,1.0,38.01,,
16021,05/10/22 11:27:00 PM,1.0,38.03,,
16022,05/10/22 11:27:01 PM,1.0,38.03,,
16023,05/10/22 11:27:02 PM,1.0,38.03,,
16024,05/10/22 11:27:03 PM,1.0,38.03,,
16025,05/10/22 11:27:04 PM,1.0,38.03,,
16026,05/10/22 11:27:05 PM,1.0,38.03,,
16027,05/10/22 11:27:06 PM,1.0,38.04,,
16028,05/10/22 11:27:07 PM,1.0,38.04,,
16029,05/10/22 11:27:08 PM,1.0,38.04,,
16030,05/10/22 11:27:09 PM,1.0,38.04,,
16031,05/10/22 11:27:10 PM,1.0,38.04,,
16032,05/10/22 11:27:11 PM,1.0,38.04,,
16033,05/10/22 11:27:12 PM,1.0,38.05,,
16034,05/10/22 11:27:13 PM,1.0,38.05,,
16035,05/10/22 11:27:14 PM,1.0,38.05,,
16036,05/10/22 11:27:15 PM,4.3,38.05,,
16037,05/10/22 11:27:16 PM,1.0,38.05,,
16038,05/10/22 11:27:17 PM,4.3,38.07,,
16039,05/10/22 11:27:18 PM,1.0,38.07,,
16040,05/10/22 11:27:19 PM,1.0,38.07,,
16041,05/10/22 11:27:20 PM,1.0,38.07,,
16042,05/10/22 11:27:21 PM,-0.4,38.07,,
16043,05/10/22 11:27:22 PM,1.0,38.08,,
16044,05/10/22 11:27:23 PM,1.0,38.08,,
16045,05/10/22 11:27:24 PM,1.0,38.08,,
16046,05/10/22 11:27:25 PM,1.0,38.08,,
16047,05/10/22 11:27:26 PM,1.0,38.08,,
16048,05/10/22 11:27:27 PM,1.0,38.08,,
16049,05/10/22 11:27:28 PM,1.0,38.08,,
16050,05/10/22 11:27:29 PM,1.0,38.09,,
16051,05/10/22 11:27:30 PM,1.0,38.09,,
16052,05/10/22 11:27:31 PM,1.0,38.09,,
16053,05/10/22 11:27:32 PM,1.0,38.09,,
16054,05/10/22 11:27:33 PM,1.0,38.09,,
16055,05/10/22 11:27:34 PM,1.0,38.10,,
16056,05/10/22 11:27:35 PM,1.0,38.10,,
16057,05/10/22 11:27:36 PM,1.0,38.10,,
16058,05/10/22 11:27:37 PM,1.0,38.10,,
16059,05/10/22 11:27:38 PM,1.0,38.10,,
16060,05/10/22 11:27:39 PM,1.0,38.12,,
16061,05/10/22 11:27:40 PM,1.0,38.12,,
16062,05/10/22 11:27:41 PM,1.0,38.12,,
16063,05/10/22 11:27:42 PM,1.0,38.12,,
16064,05/10/22 11:27:43 PM,1.0,38.12,,
16065,05/10/22 11:27:44 PM,1.0,38.12,,
16066,05/10/22 11:27:45 PM,1.0,38.13,,
16067,05/10/22 11:27:46 PM,1.0,38.13,,
16068,05/10/22 11:27:47 PM,1.0,38.13,,
16069,05/10/22 11:27:48 PM,1.0,38.13,,
16070,05/10/22 11:27:49 PM,1.0,38.13,,
16071,05/10/22 11:27:50 PM,1.0,38.13,,
16072,05/10/22 11:27:51 PM,1.0,38.14,,
16073,05/10/22 11:27:52 PM,1.0,38.14,,
16074,05/10/22 11:27:53 PM,1.0,38.14,,
16075,05/10/22 11:27:54 PM,1.0,38.14,,
16076,05/10/22 11:27:55 PM,1.0,38.14,,
16077,05/10/22 11:27:56 PM,1.0,38.14,,
16078,05/10/22 11:27:57 PM,7.2,38.15,,
16079,05/10/22 11:27:58 PM,7.2,38.15,,
16080,05/10/22 11:27:59 PM,1.0,38.15,,
16081,05/10/22 11:28:00 PM,1.0,38.15,,
16082,05/10/22 11:28:01 PM,1.0,38.15,,
16083,05/10/22 11:28:02 PM,1.0,38.17,,
16084,05/10/22 11:28:03 PM,1.0,38.17,,
16085,05/10/22 11:28:04 PM,1.0,38.17,,
16086,05/10/22 11:28:05 PM,1.0,38.17,,
16087,05/10/22 11:28:06 PM,7.2,38.17,,
16088,05/10/22 11:28:07 PM,1.0,38.17,,
16089,05/10/22 11:28:08 PM,1.0,38.17,,
16090,05/10/22 11:28:09 PM,1.0,38.18,,
16091,05/10/22 11:28:10 PM,1.0,38.18,,
16092,05/10/22 11:28:11 PM,1.0,38.18,,
16093,05/10/22 11:28:12 PM,1.0,38.18,,
16094,05/10/22 11:28:13 PM,1.0,38.18,,
16095,05/10/22 11:28:14 PM,1.0,38.19,,
16096,05/10/22 11:28:15 PM,1.0,38.19,,
16097,05/10/22 11:28:16 PM,1.0,38.19,,
16098,05/10/22 11:28:17 PM,1.0,38.19,,
16099,05/10/22 11:28:18 PM,1.0,38.19,,
16100,05/10/22 11:28:19 PM,1.0,38.19,,
16101,05/10/22 11:28:20 PM,1.0,38.20,,
16102,05/10/22 11:28:21 PM,1.0,38.20,,
16103,05/10/22 11:28:22 PM,1.0,38.20,,
16104,05/10/22 11:28:23 PM,1.0,38.20,,
16105,05/10/22 11:28:24 PM,7.2,38.20,,
16106,05/10/22 11:28:25 PM,1.0,38.20,,
16107,05/10/22 11:28:26 PM,1.0,38.22,,
16108,05/10/22 11:28:27 PM,1.0,38.22,,
16109,05/10/22 11:28:28 PM,1.0,38.22,,
16110,05/10/22 11:28:29 PM,1.0,38.22,,
16111,05/10/22 11:28:30 PM,1.0,38.22,,
16112,05/10/22 11:28:31 PM,1.0,38.22,,
16113,05/10/22 11:28:32 PM,1.0,38.23,,
16114,05/10/22 11:28:33 PM,1.0,38.23,,
16115,05/10/22 11:28:34 PM,1.0,38.23,,
16116,05/10/22 11:28:35 PM,1.0,38.23,,
16117,05/10/22 11:28:36 PM,1.0,38.23,,
16118,05/10/22 11:28:37 PM,1.0,38.23,,
16119,05/10/22 11:28:38 PM,1.0,38.24,,
16120,05/10/22 11:28:39 PM,1.0,38.24,,
16121,05/10/22 11:28:40 PM,1.0,38.24,,
16122,05/10/22 11:28:41 PM,1.0,38.24,,
16123,05/10/22 11:28:42 PM,1.0,38.24,,
16124,05/10/22 11:28:43 PM,1.0,38.24,,
16125,05/10/22 11:28:44 PM,1.0,38.25,,
16126,05/10/22 11:28:45 PM,1.0,38.25,,
16127,05/10/22 11:28:46 PM,1.0,38.25,,
16128,05/10/22 11:28:47 PM,1.0,38.25,,
16129,05/10/22 11:28:48 PM,1.0,38.27,,
16130,05/10/22 11:28:49 PM,1.0,38.27,,
16131,05/10/22 11:28:50 PM,1.0,38.27,,
16132,05/10/22 11:28:51 PM,1.0,38.27,,
16133,05/10/22 11:28:52 PM,1.0,38.27,,
16134,05/10/22 11:28:53 PM,1.0,38.27,,
16135,05/10/22 11:28:54 PM,1.0,38.28,,
16136,05/10/22 11:28:55 PM,1.0,38.28,,
16137,05/10/22 11:28:56 PM,1.0,38.28,,
16138,05/10/22 11:28:57 PM,1.0,38.28,,
16139,05/10/22 11:28:58 PM,1.0,38.28,,
16140,05/10/22 11:28:59 PM,1.0,38.28,,
16141,05/10/22 11:29:00 PM,1.0,38.28,,
16142,05/10/22 11:29:01 PM,1.0,38.29,,
16143,05/10/22 11:29:02 PM,1.0,38.29,,
16144,05/10/22 11:29:03 PM,1.0,38.29,,
16145,05/10/22 11:29:04 PM,1.0,38.29,,
16146,05/10/22 11:29:05 PM,1.0,38.29,,
16147,05/10/22 11:29:06 PM,1.0,38.29,,
16148,05/10/22 11:29:07 PM,1.0,38.29,,
16149,05/10/22 11:29:08 PM,1.0,38.31,,
16150,05/10/22 11:29:09 PM,1.0,38.31,,
16151,05/10/22 11:29:10 PM,4.3,38.31,,
16152,05/10/22 11:29:11 PM,1.0,38.31,,
16153,05/10/22 11:29:12 PM,1.0,38.31,,
16154,05/10/22 11:29:13 PM,1.0,38.31,,
16155,05/10/22 11:29:14 PM,1.0,38.32,,
16156,05/10/22 11:29:15 PM,1.0,38.32,,
16157,05/10/22 11:29:16 PM,1.0,38.32,,
16158,05/10/22 11:29:17 PM,1.0,38.32,,
16159,05/10/22 11:29:18 PM,1.0,38.32,,
16160,05/10/22 11:29:19 PM,1.0,38.32,,
16161,05/10/22 11:29:20 PM,1.0,38.33,,
16162,05/10/22 11:29:21 PM,7.2,38.33,,
16163,05/10/22 11:29:22 PM,1.0,38.33,,
16164,05/10/22 11:29:23 PM,1.0,38.33,,
16165,05/10/22 11:29:24 PM,1.0,38.34,,
16166,05/10/22 11:29:25 PM,1.0,38.34,,
16167,05/10/22 11:29:26 PM,1.0,38.34,,
16168,05/10/22 11:29:27 PM,1.0,38.34,,
16169,05/10/22 11:29:28 PM,1.0,38.34,,
16170,05/10/22 11:29:29 PM,1.0,38.34,,
16171,05/10/22 11:29:30 PM,1.0,38.34,,
16172,05/10/22 11:29:31 PM,7.2,38.34,,
16173,05/10/22 11:29:32 PM,1.0,38.34,,
16174,05/10/22 11:29:33 PM,1.0,38.34,,
16175,05/10/22 11:29:34 PM,1.0,38.34,,
16176,05/10/22 11:29:35 PM,1.0,38.36,,
16177,05/10/22 11:29:36 PM,1.0,38.36,,
16178,05/10/22 11:29:37 PM,1.0,38.36,,
16179,05/10/22 11:29:38 PM,1.0,38.36,,
16180,05/10/22 11:29:39 PM,1.0,38.36,,
16181,05/10/22 11:29:40 PM,1.0,38.36,,
16182,05/10/22 11:29:41 PM,1.0,38.36,,
16183,05/10/22 11:29:42 PM,4.3,38.37,,
16184,05/10/22 11:29:43 PM,1.0,38.37,,
16185,05/10/22 11:29:44 PM,1.0,38.37,,
16186,05/10/22 11:29:45 PM,1.0,38.36,,
16187,05/10/22 11:29:46 PM,7.2,38.37,,
16188,05/10/22 11:29:47 PM,1.0,38.36,,
16189,05/10/22 11:29:48 PM,1.0,38.36,,
16190,05/10/22 11:29:49 PM,1.0,38.36,,
16191,05/10/22 11:29:50 PM,1.0,38.37,,
16192,05/10/22 11:29:51 PM,1.0,38.37,,
16193,05/10/22 11:29:52 PM,1.0,38.37,,
16194,05/10/22 11:29:53 PM,1.0,38.37,,
16195,05/10/22 11:29:54 PM,1.0,38.37,,
16196,05/10/22 11:29:55 PM,1.0,38.37,,
16197,05/10/22 11:29:56 PM,1.0,38.37,,
16198,05/10/22 11:29:57 PM,1.0,38.37,,
16199,05/10/22 11:29:58 PM,1.0,38.37,,
16200,05/10/22 11:29:59 PM,1.0,38.34,,
16201,05/10/22 11:30:00 PM,7.2,38.33,,
16202,05/10/22 11:30:01 PM,1.0,38.32,,
16203,05/10/22 11:30:02 PM,1.0,38.32,,
16204,05/10/22 11:30:03 PM,1.0,38.31,,
16205,05/10/22 11:30:04 PM,1.0,38.31,,
16206,05/10/22 11:30:05 PM,1.0,38.31,,
16207,05/10/22 11:30:06 PM,1.0,38.29,,
16208,05/10/22 11:30:07 PM,1.0,38.29,,
16209,05/10/22 11:30:08 PM,7.2,38.28,,
16210,05/10/22 11:30:09 PM,1.0,38.28,,
16211,05/10/22 11:30:10 PM,1.0,38.28,,
16212,05/10/22 11:30:11 PM,1.0,38.28,,
16213,05/10/22 11:30:12 PM,1.0,38.28,,
16214,05/10/22 11:30:13 PM,1.0,38.27,,
16215,05/10/22 11:30:14 PM,7.2,38.28,,
16216,05/10/22 11:30:15 PM,1.0,38.28,,
16217,05/10/22 11:30:16 PM,1.0,38.28,,
16218,05/10/22 11:30:17 PM,1.0,38.29,,
16219,05/10/22 11:30:18 PM,1.0,38.27,,
16220,05/10/22 11:30:19 PM,1.0,38.25,,
16221,05/10/22 11:30:20 PM,1.0,38.27,,
16222,05/10/22 11:30:21 PM,1.0,38.27,,
16223,05/10/22 11:30:22 PM,1.0,38.27,,
16224,05/10/22 11:30:23 PM,1.0,38.27,,
16225,05/10/22 11:30:24 PM,1.0,38.27,,
16226,05/10/22 11:30:25 PM,1.0,38.27,,
16227,05/10/22 11:30:26 PM,1.0,38.27,,
16228,05/10/22 11:30:27 PM,1.0,38.28,,
16229,05/10/22 11:30:28 PM,1.0,38.27,,
16230,05/10/22 11:30:29 PM,1.0,38.28,,
16231,05/10/22 11:30:30 PM,1.0,38.28,,
16232,05/10/22 11:30:31 PM,1.0,38.28,,
16233,05/10/22 11:30:32 PM,1.0,38.28,,
16234,05/10/22 11:30:33 PM,1.0,38.29,,
16235,05/10/22 11:30:34 PM,1.0,38.29,,
16236,05/10/22 11:30:35 PM,4.3,38.28,,
16237,05/10/22 11:30:36 PM,1.0,38.27,,
16238,05/10/22 11:30:37 PM,1.0,38.27,,
16239,05/10/22 11:30:38 PM,1.0,38.27,,
16240,05/10/22 11:30:39 PM,1.0,38.25,,
16241,05/10/22 11:30:40 PM,1.0,38.25,,
16242,05/10/22 11:30:41 PM,1.0,38.27,,
16243,05/10/22 11:30:42 PM,1.0,38.27,,
16244,05/10/22 11:30:43 PM,1.0,38.27,,
16245,05/10/22 11:30:44 PM,1.0,38.27,,
16246,05/10/22 11:30:45 PM,1.0,38.25,,
16247,05/10/22 11:30:46 PM,1.0,38.25,,
16248,05/10/22 11:30:47 PM,1.0,38.25,,
16249,05/10/22 11:30:48 PM,1.0,38.25,,
16250,05/10/22 11:30:49 PM,1.0,38.25,,
16251,05/10/22 11:30:50 PM,1.0,38.25,,
16252,05/10/22 11:30:51 PM,1.0,38.25,,
16253,05/10/22 11:30:52 PM,1.0,38.27,,
16254,05/10/22 11:30:53 PM,1.0,38.27,,
16255,05/10/22 11:30:54 PM,1.0,38.27,,
16256,05/10/22 11:30:55 PM,1.0,38.27,,
16257,05/10/22 11:30:56 PM,1.0,38.27,,
16258,05/10/22 11:30:57 PM,1.0,38.27,,
16259,05/10/22 11:30:58 PM,7.2,38.25,,
16260,05/10/22 11:30:59 PM,1.0,38.27,,
16261,05/10/22 11:31:00 PM,1.0,38.27,,
16262,05/10/22 11:31:01 PM,1.0,38.27,,
16263,05/10/22 11:31:02 PM,1.0,38.27,,
16264,05/10/22 11:31:03 PM,1.0,38.27,,
16265,05/10/22 11:31:04 PM,1.0,38.25,,
16266,05/10/22 11:31:05 PM,1.0,38.25,,
16267,05/10/22 11:31:06 PM,1.0,38.25,,
16268,05/10/22 11:31:07 PM,1.0,38.25,,
16269,05/10/22 11:31:08 PM,1.0,38.25,,
16270,05/10/22 11:31:09 PM,1.0,38.25,,
16271,05/10/22 11:31:10 PM,1.0,38.25,,
16272,05/10/22 11:31:11 PM,1.0,38.27,,
16273,05/10/22 11:31:12 PM,1.0,38.25,,
16274,05/10/22 11:31:13 PM,1.0,38.25,,
16275,05/10/22 11:31:14 PM,1.0,38.25,,
16276,05/10/22 11:31:15 PM,1.0,38.25,,
16277,05/10/22 11:31:16 PM,1.0,38.24,,
16278,05/10/22 11:31:17 PM,1.0,38.25,,
16279,05/10/22 11:31:18 PM,1.0,38.24,,
16280,05/10/22 11:31:19 PM,4.3,38.23,,
16281,05/10/22 11:31:20 PM,1.0,38.23,,
16282,05/10/22 11:31:21 PM,1.0,38.23,,
16283,05/10/22 11:31:22 PM,1.0,38.22,,
16284,05/10/22 11:31:23 PM,1.0,38.22,,
16285,05/10/22 11:31:24 PM,1.0,38.22,,
16286,05/10/22 11:31:25 PM,1.0,38.20,,
16287,05/10/22 11:31:26 PM,1.0,38.20,,
16288,05/10/22 11:31:27 PM,1.0,38.20,,
16289,05/10/22 11:31:28 PM,1.0,38.20,,
16290,05/10/22 11:31:29 PM,7.2,38.20,,
16291,05/10/22 11:31:30 PM,1.0,38.20,,
16292,05/10/22 11:31:31 PM,1.0,38.20,,
16293,05/10/22 11:31:32 PM,1.0,38.20,,
16294,05/10/22 11:31:33 PM,1.0,38.20,,
16295,05/10/22 11:31:34 PM,1.0,38.20,,
16296,05/10/22 11:31:35 PM,1.0,38.20,,
16297,05/10/22 11:31:36 PM,1.0,38.22,,
16298,05/10/22 11:31:37 PM,1.0,38.22,,
16299,05/10/22 11:31:38 PM,20.7,38.22,,
16300,05/10/22 11:31:39 PM,7.2,38.22,,
16301,05/10/22 11:31:40 PM,1.0,38.23,,
16302,05/10/22 11:31:41 PM,1.0,38.23,,
16303,05/10/22 11:31:42 PM,1.0,38.23,,
16304,05/10/22 11:31:43 PM,1.0,38.23,,
16305,05/10/22 11:31:44 PM,7.2,38.23,,
16306,05/10/22 11:31:45 PM,1.0,38.24,,
16307,05/10/22 11:31:46 PM,1.0,38.24,,
16308,05/10/22 11:31:47 PM,1.0,38.24,,
16309,05/10/22 11:31:48 PM,1.0,38.24,,
16310,05/10/22 11:31:49 PM,1.0,38.23,,
16311,05/10/22 11:31:50 PM,1.0,38.22,,
16312,05/10/22 11:31:51 PM,1.0,38.22,,
16313,05/10/22 11:31:52 PM,1.0,38.22,,
16314,05/10/22 11:31:53 PM,1.0,38.22,,
16315,05/10/22 11:31:54 PM,1.0,38.22,,
16316,05/10/22 11:31:55 PM,1.0,38.22,,
16317,05/10/22 11:31:56 PM,1.0,38.22,,
16318,05/10/22 11:31:57 PM,1.0,38.22,,
16319,05/10/22 11:31:58 PM,1.0,38.22,,
16320,05/10/22 11:31:59 PM,1.0,38.23,,
16321,05/10/22 11:32:00 PM,1.0,38.23,,
16322,05/10/22 11:32:01 PM,1.0,38.23,,
16323,05/10/22 11:32:02 PM,1.0,38.23,,
16324,05/10/22 11:32:03 PM,1.0,38.23,,
16325,05/10/22 11:32:04 PM,1.0,38.23,,
16326,05/10/22 11:32:05 PM,1.0,38.23,,
16327,05/10/22 11:32:06 PM,1.0,38.23,,
16328,05/10/22 11:32:07 PM,1.0,38.23,,
16329,05/10/22 11:32:08 PM,1.0,38.23,,
16330,05/10/22 11:32:09 PM,1.0,38.23,,
16331,05/10/22 11:32:10 PM,1.0,38.24,,
16332,05/10/22 11:32:11 PM,1.0,38.23,,
16333,05/10/22 11:32:12 PM,1.0,38.23,,
16334,05/10/22 11:32:13 PM,1.0,38.24,,
16335,05/10/22 11:32:14 PM,1.0,38.24,,
16336,05/10/22 11:32:15 PM,1.0,38.23,,
16337,05/10/22 11:32:16 PM,1.0,38.23,,
16338,05/10/22 11:32:17 PM,1.0,38.23,,
16339,05/10/22 11:32:18 PM,1.0,38.23,,
16340,05/10/22 11:32:19 PM,1.0,38.23,,
16341,05/10/22 11:32:20 PM,1.0,38.23,,
16342,05/10/22 11:32:21 PM,1.0,38.24,,
16343,05/10/22 11:32:22 PM,1.0,38.24,,
16344,05/10/22 11:32:23 PM,1.0,38.24,,
16345,05/10/22 11:32:24 PM,1.0,38.24,,
16346,05/10/22 11:32:25 PM,1.0,38.23,,
